"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT04","WT06","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-07","3.58",,,"0.01","0.0","0",,"65","52","  190","  180","10.1","23.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-08","4.92",,,"0.04","0.0","0",,"66","55","  180","  180","15.0","27.1",,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-09","2.91",,,"0.33","0.0","0",,"69","57","  290","  230","10.1","17.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-10","5.82",,,"0.19","0.0","0",,"64","52","  310","  320","13.0","30.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-11","5.59",,,"0.00","0.0","0",,"68","49","  270","  280","16.1","30.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-12","4.03",,,"0.00","0.0","0",,"78","53","  250","  240","12.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-13","4.47",,,"0.00","0.0","0",,"81","63","  230","  240","12.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-14","4.03",,,"0.00","0.0","0",,"70","63","  250","  250","14.1","21.9",,,,,"    1",,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-15","3.36",,,"0.54","0.0","0",,"65","61","  170","  180","10.1","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-16","2.01",,,"0.09","0.0","0",,"78","61","  350","  360","8.9","17.0","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-17","4.25",,,"0.00","0.0","0",,"72","53","  350","  360","15.0","25.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-18","4.25",,,"0.00","0.0","0",,"72","54","  150","  150","12.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-19","3.13",,,"0.00","0.0","0",,"80","53","   50","  100","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-20","6.04",,,"0.00","0.0","0",,"78","57","   60","   50","15.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-21","7.16",,,"1.40","0.0","0",,"62","57","   70","   70","17.0","21.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-22","4.70",,,"0.23","0.0","0",,"70","60","   50","   60","13.0","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-23","2.91",,,"0.03","0.0","0",,"75","64","  160","  170","12.1","19.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-24","4.03",,,"0.95","0.0","0",,"66","62","   60",,"6.9",,"    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-25","3.58",,,"0.00","0.0","0",,"75","60","   60","  160","8.9","15.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-26","2.68",,,"0.02","0.0","0",,"84","67","   50","   10","10.1","19.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-27","1.57",,,"0.06","0.0","0",,"81","64","   90",,"6.9",,"    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-28","2.68",,,"0.00","0.0","0",,"89","71","  240","  250","12.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-29","4.47",,,"0.21","0.0","0",,"89","68","  360","  250","12.1","25.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-30","3.13",,,"0.01","0.0","0",,"76","68","  250","  240","8.9","13.0","    1",,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-31","4.92",,,"0.00","0.0","0",,"79","66","  360","  290","12.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-01","8.05",,,"0.25","0.0","0",,"74","62","  130","  110","15.0","23.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-02","5.14",,,"0.39","0.0","0",,"75","61","  280","  140","13.0","21.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-03","5.37",,,"0.01","0.0","0",,"76","58","  290","  280","17.0","32.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-04","7.61",,,"0.18","0.0","0",,"63","54","   60","   50","16.1","23.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-05","3.80",,,"0.01","0.0","0",,"64","51","  350","  350","12.1","19.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-06","2.24",,,"0.01","0.0","0",,"72","54","  230","  250","8.9","17.0","    1",,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-07","2.91",,,"0.01","0.0","0",,"78","58","   50","  210","8.9","17.0","    1",,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-08","3.13",,,"0.00","0.0","0",,"81","60","  280","  300","12.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-09","2.91",,,"0.00","0.0","0",,"78","64","  300","  330","8.9","16.1",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-10","1.57",,,"0.00","0.0","0",,"84","66","  170","  160","10.1","17.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-11","5.37",,,"0.00","0.0","0",,"77","64","  140","  180","14.1","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-12","5.59",,,"1.02","0.0","0",,"72","65","  160","  170","13.0","19.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-13","5.59",,,"0.32","0.0","0",,"69","64","   30","   30","14.1","25.1",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-14","6.04",,,"0.00","0.0","0",,"77","62","   70","   70","15.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-15","4.03",,,"0.00","0.0","0",,"80","60","   60","  140","10.1","19.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-16","4.47",,,"0.00","0.0","0",,"80","60","  160","  150","12.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-17","4.47",,,"0.00","0.0","0",,"73","58","  150","  160","8.9","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-18","3.13",,,"0.00","0.0","0",,"72","57","  170","  170","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-19","2.68",,,"0.00","0.0","0",,"77","63","  250","  210","8.9","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-20","3.58",,,"0.00","0.0","0",,"94","70","  280","  290","12.1","16.1",,,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-21","4.70",,,"0.00","0.0","0",,"94","79","  290","  280","13.0","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-22","2.68",,,"0.35","0.0","0",,"90","70","  340","  310","14.1","21.9",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-23","4.03",,,"0.00","0.0","0",,"84","69","  280","  260","12.1","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-24","2.91",,,"0.06","0.0","0",,"84","66","   50","  180","8.9","16.1",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-25","3.58",,,"0.15","0.0","0",,"74","62","   60","  290","10.1","23.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-26","6.26",,,"0.00","0.0","0",,"72","58","  300","  280","16.1","28.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-27","6.71",,,"0.00","0.0","0",,"81","62","  280","  290","15.0","25.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-28","5.37",,,"0.00","0.0","0",,"88","68","  270","  250","12.1","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-29","3.80",,,"0.21","0.0","0",,"93","68","  250","  260","12.1","17.0","    1",,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-30","4.70",,,"0.00","0.0","0",,"93","77","  280","  270","14.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-01","4.70",,,"0.00","0.0","0",,"94","74","  260","  250","14.1","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-02","4.47",,,"0.00","0.0","0",,"88","72","  350",,"8.9",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-03","2.91",,,"0.00","0.0","0",,"89","71","  290","  280","14.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-04","4.25",,,"0.06","0.0","0",,"92","70","  280","  350","12.1","19.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-05","5.14",,,"0.00","0.0","0",,"95","77","   60","  340","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-06","2.68",,,"0.00","0.0","0",,"93","72","  230","  250","10.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-07","4.03",,,"0.50","0.0","0",,"97","72","  330","   10","12.1","23.9",,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-08","3.13",,,"0.09","0.0","0",,"92","72","   50","   50","12.1","16.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-09","3.80",,,"0.00","0.0","0",,"86","73","   80","  170","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-10","3.80",,,"0.00","0.0","0",,"87","69","   60","  190","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-11","2.68",,,"0.00","0.0","0",,"85","71","  160","  160","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-12","2.68",,,"0.00","0.0","0",,"89","70","  190","  180","10.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-13","2.91",,,"0.00","0.0","0",,"89","74","  250","  170","8.9","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-14","4.25",,,"0.00","0.0","0",,"85","73","  230","  240","13.0","21.9",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-15","3.58",,,"0.26","0.0","0",,"89","71","  270","  290","14.1","25.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-16","4.70",,,"0.00","0.0","0",,"91","70","  280","  290","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-17","4.25",,,"0.00","0.0","0",,"96","74","  240","  240","14.1","23.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-18","2.91",,,"1.76","0.0","0",,"100","73","  230","  230","13.0","23.0","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-19","4.70",,,"0.02","0.0","0",,"76","68","   60","   80","17.0","21.9",,,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-20","7.38",,,"0.58","0.0","0",,"72","61","   50","   40","17.9","25.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-21","4.25",,,"0.00","0.0","0",,"78","61","   60","   50","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-22","2.46",,,"0.00","0.0","0",,"83","65","  160","  150","10.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-23","4.03",,,"0.15","0.0","0",,"86","71","  250","  150","10.1","19.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-24","6.49",,,"0.00","0.0","0",,"91","74","  280","  320","14.1","23.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-25","4.25",,,"0.00","0.0","0",,"85","67","   40","   10","14.1","21.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-26","5.37",,,"0.60","0.0","0",,"88","68","  310","  290","21.0","34.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-27","4.47",,,"0.00","0.0","0",,"87","71","  280","  240","12.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-28","5.14",,,"0.18","0.0","0",,"81","68","  110","   50","12.1","19.0",,,,,"    1",,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-29","3.58",,,"0.01","0.0","0",,"80","68","   50","   60","8.9","13.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-30","3.13",,,"0.00","0.0","0",,"81","68","  150","  170","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-31","3.80",,,"0.00","0.0","0",,"80","70","  110","   50","10.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-01","2.24",,,"0.64","0.0","0",,"78","70","  170","  160","8.9","15.0",,"    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-02","2.68",,,"0.00","0.0","0",,"87","70","  230","  240","12.1","19.0",,,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-03","3.58",,,"0.00","0.0","0",,"89","75","  180","  180","8.9","17.0",,,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-04","3.13",,,"0.00","0.0","0",,"90","75","  160","  160","12.1","21.0",,,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-05","6.04",,,"0.22","0.0","0",,"91","73","  260","  270","17.0","27.1","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-06","3.58",,,"0.01","0.0","0",,"86","72","  290","  300","14.1","21.0","    1",,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-07","2.01",,,"0.00","0.0","0",,"83","68","  180","  170","8.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-08","1.12",,,"0.00","0.0","0",,"86","73","  110","  180","8.1","14.1",,,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-09","2.91",,,"0.00","0.0","0",,"88","73","  160","  170","13.0","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-10","4.25",,,"0.24","0.0","0",,"80","70","  160","  160","12.1","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-11","4.47",,,"0.00","0.0","0",,"87","75","  190","  180","13.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-12","4.70",,,"0.00","0.0","0",,"87","73","  250","  270","13.0","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-13","4.25",,,"0.00","0.0","0",,"86","69","  290","  270","12.1","19.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-14","2.24",,,"0.01","0.0","0",,"79","72","  190","  170","8.9","17.9",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-15","2.91",,,"0.57","0.0","0",,"82","67","  140","  170","10.1","17.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-16","3.36",,,"0.00","0.0","0",,"85","66","  270","  260","12.1","17.9","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-17","4.03",,,"0.15","0.0","0",,"88","65","  240","  200","12.1","19.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-18","3.36",,,"0.32","0.0","0",,"79","63","   60","   50","12.1","15.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-19","1.12",,,"0.00","0.0","0",,"74","62","   60","   40","8.1","12.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-20","1.12",,,"0.00","0.0","0",,"78","65","  160","  150","6.9","12.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-21","3.13",,,"0.00","0.0","0",,"82","66","  140","  150","8.1","12.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-22","2.01",,,"0.00","0.0","0",,"82","68","   90","  170","8.9","16.1",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-23","2.01",,,"0.00","0.0","0",,"85","69","  160","  180","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-24","2.01",,,"0.00","0.0","0",,"87","69","   50","  230","8.1","13.0",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-25","3.58",,,"0.00","0.0","0",,"86","70","  110","   60","12.1","17.0",,,,,"    1",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-26","4.70",,,"0.00","0.0","0",,"84","68","  160","   80","10.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-27","3.80",,,"0.61","0.0","0",,"81","70","  250","  270","12.1","21.0","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-28","6.26",,,"0.14","0.0","0",,"87","73","  270","  320","14.1","23.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-29","4.47",,,"0.00","0.0","0",,"79","67","   50","   60","14.1","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-30","3.58",,,"0.00","0.0","0",,"82","61","  290","  260","10.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-31","4.70",,,"0.00","0.0","0",,"91","69","  250","  240","14.1","23.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-01","4.92",,,"0.00","0.0","0",,"91","74","  150","  260","12.1","19.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-02","2.68",,,"0.00","0.0","0",,"82","71","  170","  180","8.1","13.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-03","6.71",,,"0.00","0.0","0",,"79","71","  140","  110","12.1","17.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-04","3.80",,,"0.13","0.0","0",,"80","70","  200","  180","10.1","19.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-05","3.80",,,"0.07","0.0","0",,"80","71","  260","  230","12.1","21.9","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-06","2.46",,,"0.00","0.0","0",,"80","69","  260","  240","8.9","13.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-07","2.91",,,"0.00","0.0","0",,"87","71","  240","  240","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-08","4.47",,,"0.39","0.0","0",,"81","63","  280","  280","17.9","34.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-09","3.13",,,"0.00","0.0","0",,"78","63","  360","   20","10.1","16.1",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-10","5.14",,,"0.00","0.0","0",,"72","58","  350","  330","14.1","23.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-11","2.91",,,"0.00","0.0","0",,"73","54","  360","   20","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-12","3.13",,,"0.00","0.0","0",,"80","59","  170","  180","8.9","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-13","2.46",,,"0.00","0.0","0",,"81","63","  170","  150","8.9","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-14","3.80",,,"0.00","0.0","0",,"80","64","  260","  260","10.1","17.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-15","4.47",,,"0.01","0.0","0",,"73","60","  300","  300","13.0","23.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-16","2.01",,,"0.00","0.0","0",,"75","56","  280","  270","8.9","14.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-17","2.91",,,"0.00","0.0","0",,"78","57","  190",,"8.1",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-18","6.26",,,"1.54","0.0","0",,"75","67","  250","  180","21.9","34.9","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-19","5.14",,,"0.00","0.0","0",,"70","57","  300","  290","12.1","21.9",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-20","5.59",,,"0.00","0.0","0",,"69","54","  150","  140","12.1","16.1",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-21","4.70",,,"0.00","0.0","0",,"75","60","   80","  140","10.1","17.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-22","3.13",,,"0.22","0.0","0",,"76","60","  160","  160","14.1","23.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-23","6.26",,,"0.00","0.0","0",,"68","55","  300","  310","13.0","21.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-24","4.03",,,"0.00","0.0","0",,"67","53","  280","  260","12.1","15.0",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-25","6.04",,,"0.00","0.0","0",,"72","54","  260","  240","15.0","23.9",,,,,"    1",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-26","4.25",,,"0.01","0.0","0",,"77","63","  230","  250","12.1","21.0",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-27","2.68",,,"0.06","0.0","0",,"75","63","   60","  240","10.1","17.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-28","4.25",,,"1.96","0.0","0",,"69","60","   60","  150","10.1","16.1","    1","    1",,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-29","2.68",,,"0.00","0.0","0",,"65","57","   20","  330","8.1","12.1","    1",,,,,,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-30","2.91",,,"0.00","0.0","0",,"68","55","  290","  270","13.0","19.9",,,,,,,,,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-01","4.47",,,"0.00","0.0","0",,"70","52","  280","  280","15.0","23.9",,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-02","2.91",,,"0.38","0.0","0",,"69","62","   60","   70","10.1","15.0","    1",,,,,,"    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-03","1.57",,,"0.00","0.0","0",,"73","63","  110","   40","6.0","8.9","    1",,,,"    1",,"    1",,,,,,
